municipio,departamento,votos,candidato
Medellin,Antioquia,1561,Viviane Morales
Medellin,Antioquia,2861,Jorque Antonio Trujillo Sarmiento
Montebello,Antioquia,1630,Iván Duque
Montebello,Antioquia,108,Gustavo Petro
Montebello,Antioquia,520,Sergio Fajardo
Montebello,Antioquia,307,Germán Vargas Lleras
Montebello,Antioquia,116,Humberto de la Calle
Montebello,Antioquia,7,Viviane Morales
Montebello,Antioquia,4,Jorque Antonio Trujillo Sarmiento
Murindo,Antioquia,65,Iván Duque
Murindo,Antioquia,612,Gustavo Petro
Murindo,Antioquia,66,Sergio Fajardo
Murindo,Antioquia,127,Germán Vargas Lleras
Murindo,Antioquia,21,Humberto de la Calle
Murindo,Antioquia,1,Viviane Morales
Murindo,Antioquia,3,Jorque Antonio Trujillo Sarmiento
Mutata,Antioquia,1728,Iván Duque
Mutata,Antioquia,793,Gustavo Petro
Mutata,Antioquia,428,Sergio Fajardo
Mutata,Antioquia,888,Germán Vargas Lleras
Mutata,Antioquia,49,Humberto de la Calle
Mutata,Antioquia,11,Viviane Morales
Mutata,Antioquia,16,Jorque Antonio Trujillo Sarmiento
Nariño,Antioquia,3001,Iván Duque
Nariño,Antioquia,109,Gustavo Petro
Nariño,Antioquia,218,Sergio Fajardo
Nariño,Antioquia,76,Germán Vargas Lleras
Nariño,Antioquia,37,Humberto de la Calle
Nariño,Antioquia,16,Viviane Morales
Nariño,Antioquia,6,Jorque Antonio Trujillo Sarmiento
Nechi,Antioquia,3248,Iván Duque
Nechi,Antioquia,995,Gustavo Petro
Nechi,Antioquia,429,Sergio Fajardo
Nechi,Antioquia,507,Germán Vargas Lleras
Nechi,Antioquia,80,Humberto de la Calle
Nechi,Antioquia,26,Viviane Morales
Nechi,Antioquia,18,Jorque Antonio Trujillo Sarmiento
Necocli,Antioquia,5883,Iván Duque
Necocli,Antioquia,2640,Gustavo Petro
Necocli,Antioquia,964,Sergio Fajardo
Necocli,Antioquia,1602,Germán Vargas Lleras
Necocli,Antioquia,273,Humberto de la Calle
Necocli,Antioquia,65,Viviane Morales
Necocli,Antioquia,61,Jorque Antonio Trujillo Sarmiento
Olaya,Antioquia,1020,Iván Duque
Olaya,Antioquia,70,Gustavo Petro
Olaya,Antioquia,199,Sergio Fajardo
Olaya,Antioquia,127,Germán Vargas Lleras
Olaya,Antioquia,27,Humberto de la Calle
Olaya,Antioquia,6,Viviane Morales
Olaya,Antioquia,1,Jorque Antonio Trujillo Sarmiento
Peque,Antioquia,1294,Iván Duque
Peque,Antioquia,128,Gustavo Petro
Peque,Antioquia,594,Sergio Fajardo
Peque,Antioquia,65,Germán Vargas Lleras
Peque,Antioquia,542,Humberto de la Calle
Peque,Antioquia,22,Viviane Morales
Peque,Antioquia,17,Jorque Antonio Trujillo Sarmiento
Peñol,Antioquia,5913,Iván Duque
Peñol,Antioquia,504,Gustavo Petro
Peñol,Antioquia,1911,Sergio Fajardo
Peñol,Antioquia,440,Germán Vargas Lleras
Peñol,Antioquia,85,Humberto de la Calle
Peñol,Antioquia,23,Viviane Morales
Peñol,Antioquia,16,Jorque Antonio Trujillo Sarmiento
Pueblorrico,Antioquia,2147,Iván Duque
Pueblorrico,Antioquia,150,Gustavo Petro
Pueblorrico,Antioquia,324,Sergio Fajardo
Pueblorrico,Antioquia,258,Germán Vargas Lleras
Pueblorrico,Antioquia,61,Humberto de la Calle
Pueblorrico,Antioquia,17,Viviane Morales
Pueblorrico,Antioquia,1,Jorque Antonio Trujillo Sarmiento
Puerto Berrio,Antioquia,7280,Iván Duque
Puerto Berrio,Antioquia,1675,Gustavo Petro
Puerto Berrio,Antioquia,3841,Sergio Fajardo
Puerto Berrio,Antioquia,629,Germán Vargas Lleras
Puerto Berrio,Antioquia,161,Humberto de la Calle
Puerto Berrio,Antioquia,33,Viviane Morales
Puerto Berrio,Antioquia,79,Jorque Antonio Trujillo Sarmiento
Puerto Nare_La Magdalena,Antioquia,1691,Iván Duque
Puerto Nare_La Magdalena,Antioquia,1104,Gustavo Petro
Puerto Nare_La Magdalena,Antioquia,960,Sergio Fajardo
Puerto Nare_La Magdalena,Antioquia,1277,Germán Vargas Lleras
Puerto Nare_La Magdalena,Antioquia,50,Humberto de la Calle
Puerto Nare_La Magdalena,Antioquia,12,Viviane Morales
Puerto Nare_La Magdalena,Antioquia,60,Jorque Antonio Trujillo Sarmiento
Puerto Triunfo,Antioquia,4638,Iván Duque
Puerto Triunfo,Antioquia,536,Gustavo Petro
Puerto Triunfo,Antioquia,1160,Sergio Fajardo
Puerto Triunfo,Antioquia,334,Germán Vargas Lleras
Puerto Triunfo,Antioquia,38,Humberto de la Calle
Puerto Triunfo,Antioquia,18,Viviane Morales
Puerto Triunfo,Antioquia,18,Jorque Antonio Trujillo Sarmiento
Remedios,Antioquia,1743,Iván Duque
Remedios,Antioquia,830,Gustavo Petro
Remedios,Antioquia,2749,Sergio Fajardo
Remedios,Antioquia,183,Germán Vargas Lleras
Remedios,Antioquia,70,Humberto de la Calle
Remedios,Antioquia,21,Viviane Morales
Remedios,Antioquia,22,Jorque Antonio Trujillo Sarmiento
Retiro,Antioquia,7791,Iván Duque
Retiro,Antioquia,374,Gustavo Petro
Retiro,Antioquia,2722,Sergio Fajardo
Retiro,Antioquia,477,Germán Vargas Lleras
Retiro,Antioquia,226,Humberto de la Calle
Retiro,Antioquia,11,Viviane Morales
Retiro,Antioquia,61,Jorque Antonio Trujillo Sarmiento
Rionegro,Antioquia,38393,Iván Duque
Rionegro,Antioquia,4501,Gustavo Petro
Rionegro,Antioquia,23038,Sergio Fajardo
Rionegro,Antioquia,1538,Germán Vargas Lleras
Rionegro,Antioquia,1306,Humberto de la Calle
Rionegro,Antioquia,89,Viviane Morales
Rionegro,Antioquia,93,Jorque Antonio Trujillo Sarmiento
Sabanalarga,Antioquia,2193,Iván Duque
Sabanalarga,Antioquia,208,Gustavo Petro
Sabanalarga,Antioquia,293,Sergio Fajardo
Sabanalarga,Antioquia,139,Germán Vargas Lleras
Sabanalarga,Antioquia,75,Humberto de la Calle
Sabanalarga,Antioquia,7,Viviane Morales
Sabanalarga,Antioquia,8,Jorque Antonio Trujillo Sarmiento
Sabaneta,Antioquia,25525,Iván Duque
Sabaneta,Antioquia,2819,Gustavo Petro
Sabaneta,Antioquia,15152,Sergio Fajardo
Sabaneta,Antioquia,1178,Germán Vargas Lleras
Sabaneta,Antioquia,1178,Humberto de la Calle
Sabaneta,Antioquia,39,Viviane Morales
Sabaneta,Antioquia,34,Jorque Antonio Trujillo Sarmiento
Salgar,Antioquia,4564,Iván Duque
Salgar,Antioquia,135,Gustavo Petro
Salgar,Antioquia,467,Sergio Fajardo
Salgar,Antioquia,179,Germán Vargas Lleras
Salgar,Antioquia,47,Humberto de la Calle
Salgar,Antioquia,10,Viviane Morales
Salgar,Antioquia,6,Jorque Antonio Trujillo Sarmiento
San Andres,Antioquia,1108,Iván Duque
San Andres,Antioquia,110,Gustavo Petro
San Andres,Antioquia,435,Sergio Fajardo
San Andres,Antioquia,37,Germán Vargas Lleras
San Andres,Antioquia,32,Humberto de la Calle
San Andres,Antioquia,7,Viviane Morales
San Andres,Antioquia,6,Jorque Antonio Trujillo Sarmiento
San Carlos,Antioquia,4621,Iván Duque
San Carlos,Antioquia,361,Gustavo Petro
San Carlos,Antioquia,1758,Sergio Fajardo
San Carlos,Antioquia,125,Germán Vargas Lleras
San Carlos,Antioquia,96,Humberto de la Calle
San Carlos,Antioquia,29,Viviane Morales
San Carlos,Antioquia,22,Jorque Antonio Trujillo Sarmiento
San Francisco,Antioquia,1931,Iván Duque
San Francisco,Antioquia,169,Gustavo Petro
San Francisco,Antioquia,297,Sergio Fajardo
San Francisco,Antioquia,62,Germán Vargas Lleras
San Francisco,Antioquia,24,Humberto de la Calle
San Francisco,Antioquia,10,Viviane Morales
San Francisco,Antioquia,20,Jorque Antonio Trujillo Sarmiento
San Jeronimo,Antioquia,4093,Iván Duque
San Jeronimo,Antioquia,240,Gustavo Petro
San Jeronimo,Antioquia,1033,Sergio Fajardo
San Jeronimo,Antioquia,474,Germán Vargas Lleras
San Jeronimo,Antioquia,74,Humberto de la Calle
San Jeronimo,Antioquia,4,Viviane Morales
San Jeronimo,Antioquia,8,Jorque Antonio Trujillo Sarmiento
San Jose De La Montaña,Antioquia,796,Iván Duque
San Jose De La Montaña,Antioquia,57,Gustavo Petro
San Jose De La Montaña,Antioquia,572,Sergio Fajardo
San Jose De La Montaña,Antioquia,33,Germán Vargas Lleras
San Jose De La Montaña,Antioquia,12,Humberto de la Calle
San Jose De La Montaña,Antioquia,2,Viviane Morales
San Jose De La Montaña,Antioquia,1,Jorque Antonio Trujillo Sarmiento
San Juan De Uraba,Antioquia,3053,Iván Duque
San Juan De Uraba,Antioquia,1633,Gustavo Petro
San Juan De Uraba,Antioquia,471,Sergio Fajardo
San Juan De Uraba,Antioquia,1474,Germán Vargas Lleras
San Juan De Uraba,Antioquia,67,Humberto de la Calle
San Juan De Uraba,Antioquia,15,Viviane Morales
San Juan De Uraba,Antioquia,15,Jorque Antonio Trujillo Sarmiento
San Luis,Antioquia,4387,Iván Duque
San Luis,Antioquia,371,Gustavo Petro
San Luis,Antioquia,725,Sergio Fajardo
San Luis,Antioquia,124,Germán Vargas Lleras
San Luis,Antioquia,36,Humberto de la Calle
San Luis,Antioquia,11,Viviane Morales
San Luis,Antioquia,8,Jorque Antonio Trujillo Sarmiento
San Pedro,Antioquia,7464,Iván Duque
San Pedro,Antioquia,406,Gustavo Petro
San Pedro,Antioquia,2340,Sergio Fajardo
San Pedro,Antioquia,244,Germán Vargas Lleras
San Pedro,Antioquia,171,Humberto de la Calle
San Pedro,Antioquia,15,Viviane Morales
San Pedro,Antioquia,61,Jorque Antonio Trujillo Sarmiento
San Pedro De Uraba,Antioquia,5626,Iván Duque
San Pedro De Uraba,Antioquia,1268,Gustavo Petro
San Pedro De Uraba,Antioquia,1164,Sergio Fajardo
San Pedro De Uraba,Antioquia,963,Germán Vargas Lleras
San Pedro De Uraba,Antioquia,153,Humberto de la Calle
San Pedro De Uraba,Antioquia,32,Viviane Morales
San Pedro De Uraba,Antioquia,77,Jorque Antonio Trujillo Sarmiento
San Rafael,Antioquia,3792,Iván Duque
San Rafael,Antioquia,295,Gustavo Petro
San Rafael,Antioquia,1415,Sergio Fajardo
San Rafael,Antioquia,137,Germán Vargas Lleras
San Rafael,Antioquia,50,Humberto de la Calle
San Rafael,Antioquia,18,Viviane Morales
San Rafael,Antioquia,12,Jorque Antonio Trujillo Sarmiento
San Roque,Antioquia,4676,Iván Duque
San Roque,Antioquia,284,Gustavo Petro
San Roque,Antioquia,912,Sergio Fajardo
San Roque,Antioquia,214,Germán Vargas Lleras
San Roque,Antioquia,99,Humberto de la Calle
San Roque,Antioquia,20,Viviane Morales
San Roque,Antioquia,12,Jorque Antonio Trujillo Sarmiento
San Vicente,Antioquia,6895,Iván Duque
San Vicente,Antioquia,508,Gustavo Petro
San Vicente,Antioquia,1784,Sergio Fajardo
San Vicente,Antioquia,175,Germán Vargas Lleras
San Vicente,Antioquia,119,Humberto de la Calle
San Vicente,Antioquia,24,Viviane Morales
San Vicente,Antioquia,17,Jorque Antonio Trujillo Sarmiento
Santa Barbara,Antioquia,5197,Iván Duque
Santa Barbara,Antioquia,627,Gustavo Petro
Santa Barbara,Antioquia,2560,Sergio Fajardo
Santa Barbara,Antioquia,758,Germán Vargas Lleras
Santa Barbara,Antioquia,198,Humberto de la Calle
Santa Barbara,Antioquia,19,Viviane Morales
Santa Barbara,Antioquia,25,Jorque Antonio Trujillo Sarmiento
Santa Rosa De Osos,Antioquia,9252,Iván Duque
Santa Rosa De Osos,Antioquia,581,Gustavo Petro
Santa Rosa De Osos,Antioquia,3932,Sergio Fajardo
Santa Rosa De Osos,Antioquia,378,Germán Vargas Lleras
Santa Rosa De Osos,Antioquia,226,Humberto de la Calle
Santa Rosa De Osos,Antioquia,37,Viviane Morales
Santa Rosa De Osos,Antioquia,38,Jorque Antonio Trujillo Sarmiento
Santo Domingo,Antioquia,2500,Iván Duque
Santo Domingo,Antioquia,197,Gustavo Petro
Santo Domingo,Antioquia,763,Sergio Fajardo
Santo Domingo,Antioquia,444,Germán Vargas Lleras
Santo Domingo,Antioquia,79,Humberto de la Calle
Santo Domingo,Antioquia,14,Viviane Morales
Santo Domingo,Antioquia,13,Jorque Antonio Trujillo Sarmiento
Santuario,Antioquia,13656,Iván Duque
Santuario,Antioquia,755,Gustavo Petro
Santuario,Antioquia,2452,Sergio Fajardo
Santuario,Antioquia,596,Germán Vargas Lleras
Santuario,Antioquia,257,Humberto de la Calle
Santuario,Antioquia,29,Viviane Morales
Santuario,Antioquia,28,Jorque Antonio Trujillo Sarmiento
Segovia,Antioquia,1761,Iván Duque
Segovia,Antioquia,1596,Gustavo Petro
Segovia,Antioquia,3213,Sergio Fajardo
Segovia,Antioquia,187,Germán Vargas Lleras
Segovia,Antioquia,172,Humberto de la Calle
Segovia,Antioquia,23,Viviane Morales
Segovia,Antioquia,63,Jorque Antonio Trujillo Sarmiento
Sonson,Antioquia,10922,Iván Duque
Sonson,Antioquia,422,Gustavo Petro
Sonson,Antioquia,1827,Sergio Fajardo
Sonson,Antioquia,275,Germán Vargas Lleras
Sonson,Antioquia,155,Humberto de la Calle
Sonson,Antioquia,30,Viviane Morales
Sonson,Antioquia,32,Jorque Antonio Trujillo Sarmiento
Sopetran,Antioquia,3222,Iván Duque
Sopetran,Antioquia,360,Gustavo Petro
Sopetran,Antioquia,1431,Sergio Fajardo
Sopetran,Antioquia,274,Germán Vargas Lleras
Sopetran,Antioquia,377,Humberto de la Calle
Sopetran,Antioquia,4,Viviane Morales
Sopetran,Antioquia,7,Jorque Antonio Trujillo Sarmiento
Tamesis,Antioquia,4451,Iván Duque
Tamesis,Antioquia,450,Gustavo Petro
Tamesis,Antioquia,1901,Sergio Fajardo
Tamesis,Antioquia,227,Germán Vargas Lleras
Tamesis,Antioquia,88,Humberto de la Calle
Tamesis,Antioquia,21,Viviane Morales
Tamesis,Antioquia,11,Jorque Antonio Trujillo Sarmiento
Taraza,Antioquia,1973,Iván Duque
Taraza,Antioquia,1275,Gustavo Petro
Taraza,Antioquia,1315,Sergio Fajardo
Taraza,Antioquia,481,Germán Vargas Lleras
Taraza,Antioquia,141,Humberto de la Calle
Taraza,Antioquia,21,Viviane Morales
Taraza,Antioquia,18,Jorque Antonio Trujillo Sarmiento
Tarso,Antioquia,1116,Iván Duque
Tarso,Antioquia,142,Gustavo Petro
Tarso,Antioquia,299,Sergio Fajardo
Tarso,Antioquia,258,Germán Vargas Lleras
Tarso,Antioquia,107,Humberto de la Calle
Tarso,Antioquia,2,Viviane Morales
Tarso,Antioquia,3,Jorque Antonio Trujillo Sarmiento
Titiribi,Antioquia,1488,Iván Duque
Titiribi,Antioquia,110,Gustavo Petro
Titiribi,Antioquia,1047,Sergio Fajardo
Titiribi,Antioquia,167,Germán Vargas Lleras
Titiribi,Antioquia,40,Humberto de la Calle
Titiribi,Antioquia,2,Viviane Morales
Titiribi,Antioquia,20,Jorque Antonio Trujillo Sarmiento
Toledo,Antioquia,944,Iván Duque
Toledo,Antioquia,124,Gustavo Petro
Toledo,Antioquia,285,Sergio Fajardo
Toledo,Antioquia,53,Germán Vargas Lleras
Toledo,Antioquia,49,Humberto de la Calle
Toledo,Antioquia,4,Viviane Morales
Toledo,Antioquia,6,Jorque Antonio Trujillo Sarmiento
Turbo,Antioquia,11945,Iván Duque
Turbo,Antioquia,13085,Gustavo Petro
Turbo,Antioquia,2546,Sergio Fajardo
Turbo,Antioquia,4309,Germán Vargas Lleras
Turbo,Antioquia,572,Humberto de la Calle
Turbo,Antioquia,113,Viviane Morales
Turbo,Antioquia,197,Jorque Antonio Trujillo Sarmiento
Uramita,Antioquia,1257,Iván Duque
Uramita,Antioquia,97,Gustavo Petro
Uramita,Antioquia,184,Sergio Fajardo
Uramita,Antioquia,914,Germán Vargas Lleras
Uramita,Antioquia,132,Humberto de la Calle
Uramita,Antioquia,9,Viviane Morales
Uramita,Antioquia,5,Jorque Antonio Trujillo Sarmiento
Urrao,Antioquia,4778,Iván Duque
Urrao,Antioquia,515,Gustavo Petro
Urrao,Antioquia,1456,Sergio Fajardo
Urrao,Antioquia,660,Germán Vargas Lleras
Urrao,Antioquia,171,Humberto de la Calle
Urrao,Antioquia,41,Viviane Morales
Urrao,Antioquia,25,Jorque Antonio Trujillo Sarmiento
Valdivia,Antioquia,1457,Iván Duque
Valdivia,Antioquia,327,Gustavo Petro
Valdivia,Antioquia,581,Sergio Fajardo
Valdivia,Antioquia,154,Germán Vargas Lleras
Valdivia,Antioquia,81,Humberto de la Calle
Valdivia,Antioquia,22,Viviane Morales
Valdivia,Antioquia,14,Jorque Antonio Trujillo Sarmiento
Valparaiso,Antioquia,1311,Iván Duque
Valparaiso,Antioquia,244,Gustavo Petro
Valparaiso,Antioquia,655,Sergio Fajardo
Valparaiso,Antioquia,230,Germán Vargas Lleras
Valparaiso,Antioquia,73,Humberto de la Calle
Valparaiso,Antioquia,5,Viviane Morales
Valparaiso,Antioquia,5,Jorque Antonio Trujillo Sarmiento
Vegachi,Antioquia,2536,Iván Duque
Vegachi,Antioquia,174,Gustavo Petro
Vegachi,Antioquia,689,Sergio Fajardo
Vegachi,Antioquia,155,Germán Vargas Lleras
Vegachi,Antioquia,53,Humberto de la Calle
Vegachi,Antioquia,4,Viviane Morales
Vegachi,Antioquia,10,Jorque Antonio Trujillo Sarmiento
Venecia,Antioquia,2786,Iván Duque
Venecia,Antioquia,183,Gustavo Petro
Venecia,Antioquia,796,Sergio Fajardo
Venecia,Antioquia,693,Germán Vargas Lleras
Venecia,Antioquia,130,Humberto de la Calle
Venecia,Antioquia,12,Viviane Morales
Venecia,Antioquia,9,Jorque Antonio Trujillo Sarmiento
Vigia Del Fuerte,Antioquia,147,Iván Duque
Vigia Del Fuerte,Antioquia,590,Gustavo Petro
Vigia Del Fuerte,Antioquia,612,Sergio Fajardo
Vigia Del Fuerte,Antioquia,588,Germán Vargas Lleras
Vigia Del Fuerte,Antioquia,50,Humberto de la Calle
Vigia Del Fuerte,Antioquia,14,Viviane Morales
Vigia Del Fuerte,Antioquia,17,Jorque Antonio Trujillo Sarmiento
Yali,Antioquia,1599,Iván Duque
Yali,Antioquia,121,Gustavo Petro
Yali,Antioquia,262,Sergio Fajardo
Yali,Antioquia,253,Germán Vargas Lleras
Yali,Antioquia,67,Humberto de la Calle
Yali,Antioquia,10,Viviane Morales
Yali,Antioquia,20,Jorque Antonio Trujillo Sarmiento
Yarumal,Antioquia,8591,Iván Duque
Yarumal,Antioquia,784,Gustavo Petro
Yarumal,Antioquia,3801,Sergio Fajardo
Yarumal,Antioquia,402,Germán Vargas Lleras
Yarumal,Antioquia,281,Humberto de la Calle
Yarumal,Antioquia,21,Viviane Morales
Yarumal,Antioquia,35,Jorque Antonio Trujillo Sarmiento
Yolombo,Antioquia,3684,Iván Duque
Yolombo,Antioquia,468,Gustavo Petro
Yolombo,Antioquia,1247,Sergio Fajardo
Yolombo,Antioquia,301,Germán Vargas Lleras
Yolombo,Antioquia,94,Humberto de la Calle
Yolombo,Antioquia,17,Viviane Morales
Yolombo,Antioquia,22,Jorque Antonio Trujillo Sarmiento
Yondo-Casabe,Antioquia,2800,Iván Duque
Yondo-Casabe,Antioquia,2085,Gustavo Petro
Yondo-Casabe,Antioquia,1198,Sergio Fajardo
Yondo-Casabe,Antioquia,348,Germán Vargas Lleras
Yondo-Casabe,Antioquia,76,Humberto de la Calle
Yondo-Casabe,Antioquia,20,Viviane Morales
Yondo-Casabe,Antioquia,75,Jorque Antonio Trujillo Sarmiento
Zaragoza,Antioquia,2293,Iván Duque
Zaragoza,Antioquia,1021,Gustavo Petro
Zaragoza,Antioquia,1361,Sergio Fajardo
Zaragoza,Antioquia,349,Germán Vargas Lleras
Zaragoza,Antioquia,93,Humberto de la Calle
Zaragoza,Antioquia,11,Viviane Morales
Zaragoza,Antioquia,24,Jorque Antonio Trujillo Sarmiento
Arauca,Arauca,24451,Iván Duque
Arauca,Arauca,2705,Gustavo Petro
Arauca,Arauca,5266,Sergio Fajardo
Arauca,Arauca,1499,Germán Vargas Lleras
Arauca,Arauca,424,Humberto de la Calle
Arauca,Arauca,87,Viviane Morales
Arauca,Arauca,167,Jorque Antonio Trujillo Sarmiento
Arauquita,Arauca,4134,Iván Duque
Arauquita,Arauca,4679,Gustavo Petro
Arauquita,Arauca,1311,Sergio Fajardo
Arauquita,Arauca,446,Germán Vargas Lleras
Arauquita,Arauca,309,Humberto de la Calle
Arauquita,Arauca,35,Viviane Morales
Arauquita,Arauca,74,Jorque Antonio Trujillo Sarmiento
Cravo Norte,Arauca,988,Iván Duque
Cravo Norte,Arauca,178,Gustavo Petro
Cravo Norte,Arauca,62,Sergio Fajardo
Cravo Norte,Arauca,83,Germán Vargas Lleras
Cravo Norte,Arauca,10,Humberto de la Calle
Cravo Norte,Arauca,3,Viviane Morales
Cravo Norte,Arauca,1,Jorque Antonio Trujillo Sarmiento
Fortul,Arauca,1531,Iván Duque
Fortul,Arauca,2082,Gustavo Petro
Fortul,Arauca,604,Sergio Fajardo
Fortul,Arauca,166,Germán Vargas Lleras
Fortul,Arauca,189,Humberto de la Calle
Fortul,Arauca,15,Viviane Morales
Fortul,Arauca,27,Jorque Antonio Trujillo Sarmiento
Puerto Rondon,Arauca,1130,Iván Duque
Puerto Rondon,Arauca,74,Gustavo Petro
Puerto Rondon,Arauca,120,Sergio Fajardo
Puerto Rondon,Arauca,67,Germán Vargas Lleras
Puerto Rondon,Arauca,13,Humberto de la Calle
Puerto Rondon,Arauca,1,Viviane Morales
Puerto Rondon,Arauca,1,Jorque Antonio Trujillo Sarmiento
Saravena,Arauca,7635,Iván Duque
Saravena,Arauca,4305,Gustavo Petro
Saravena,Arauca,2396,Sergio Fajardo
Saravena,Arauca,486,Germán Vargas Lleras
Saravena,Arauca,353,Humberto de la Calle
Saravena,Arauca,49,Viviane Morales
Saravena,Arauca,74,Jorque Antonio Trujillo Sarmiento
Tame,Arauca,9546,Iván Duque
Tame,Arauca,3801,Gustavo Petro
Tame,Arauca,2277,Sergio Fajardo
Tame,Arauca,589,Germán Vargas Lleras
Tame,Arauca,290,Humberto de la Calle
Tame,Arauca,39,Viviane Morales
Tame,Arauca,51,Jorque Antonio Trujillo Sarmiento
Baranoa,Atlantico,4382,Iván Duque
Baranoa,Atlantico,8779,Gustavo Petro
Baranoa,Atlantico,1329,Sergio Fajardo
Baranoa,Atlantico,7856,Germán Vargas Lleras
Baranoa,Atlantico,485,Humberto de la Calle
Baranoa,Atlantico,22,Viviane Morales
Baranoa,Atlantico,88,Jorque Antonio Trujillo Sarmiento
Barranquilla,Atlantico,142547,Iván Duque
Barranquilla,Atlantico,188171,Gustavo Petro
Barranquilla,Atlantico,62823,Sergio Fajardo
Barranquilla,Atlantico,79013,Germán Vargas Lleras
Barranquilla,Atlantico,8966,Humberto de la Calle
Barranquilla,Atlantico,1474,Viviane Morales
Barranquilla,Atlantico,2340,Jorque Antonio Trujillo Sarmiento
Campo De La Cruz,Atlantico,2901,Iván Duque
Campo De La Cruz,Atlantico,1505,Gustavo Petro
Campo De La Cruz,Atlantico,167,Sergio Fajardo
Campo De La Cruz,Atlantico,3743,Germán Vargas Lleras
Campo De La Cruz,Atlantico,100,Humberto de la Calle
Campo De La Cruz,Atlantico,6,Viviane Morales
Campo De La Cruz,Atlantico,44,Jorque Antonio Trujillo Sarmiento
Candelaria,Atlantico,1442,Iván Duque
Candelaria,Atlantico,585,Gustavo Petro
Candelaria,Atlantico,73,Sergio Fajardo
Candelaria,Atlantico,3773,Germán Vargas Lleras
Candelaria,Atlantico,92,Humberto de la Calle
Candelaria,Atlantico,14,Viviane Morales
Candelaria,Atlantico,30,Jorque Antonio Trujillo Sarmiento
Galapa,Atlantico,3717,Iván Duque
Galapa,Atlantico,6844,Gustavo Petro
Galapa,Atlantico,1267,Sergio Fajardo
Galapa,Atlantico,4268,Germán Vargas Lleras
Galapa,Atlantico,195,Humberto de la Calle
Galapa,Atlantico,52,Viviane Morales
Galapa,Atlantico,88,Jorque Antonio Trujillo Sarmiento
Juan De Acosta,Atlantico,2891,Iván Duque
Juan De Acosta,Atlantico,1908,Gustavo Petro
Juan De Acosta,Atlantico,547,Sergio Fajardo
Juan De Acosta,Atlantico,2177,Germán Vargas Lleras
Juan De Acosta,Atlantico,146,Humberto de la Calle
Juan De Acosta,Atlantico,6,Viviane Morales
Juan De Acosta,Atlantico,26,Jorque Antonio Trujillo Sarmiento
Luruaco,Atlantico,3254,Iván Duque
Luruaco,Atlantico,2255,Gustavo Petro
Luruaco,Atlantico,277,Sergio Fajardo
Luruaco,Atlantico,2675,Germán Vargas Lleras
Luruaco,Atlantico,380,Humberto de la Calle
Luruaco,Atlantico,40,Viviane Morales
Luruaco,Atlantico,30,Jorque Antonio Trujillo Sarmiento
Malambo,Atlantico,9533,Iván Duque
Malambo,Atlantico,16486,Gustavo Petro
Malambo,Atlantico,2289,Sergio Fajardo
Malambo,Atlantico,7766,Germán Vargas Lleras
Malambo,Atlantico,465,Humberto de la Calle
Malambo,Atlantico,76,Viviane Morales
